,district_ID,date,disaster_type,location,district_name,province,dead,missing,injured,house_damage,public_facility_damage
0,3202,2021-04-12,cyclone,Kec. Cicurug Ds. Tenjoayu,SUKABUMI,west_java,0.0,0.0,0.0,6,0
1,3201,2021-04-11,cyclone,Kec. Pamijahan Ds. Ciasihan,BOGOR,west_java,0.0,0.0,0.0,2,0
2,3201,2021-04-11,cyclone,Kec. Tamansari Ds. Sukajaya,BOGOR,west_java,0.0,0.0,0.0,0,1
3,3211,2021-04-11,landslide,Kec. Wado Ds. Cimungkal,SUMEDANG,west_java,0.0,0.0,0.0,0,0
4,3201,2021-04-11,cyclone,Kec. Ciomas Ds. Mekar Jaya,BOGOR,west_java,0.0,0.0,0.0,2,0
5,3201,2021-04-11,cyclone,Kec. Megamendung Ds. Kuta,BOGOR,west_java,0.0,0.0,0.0,1,0
6,3502,2021-04-11,flood,Kec. Sampung Ds. Ringinputih,PONOROGO,east_java,0.0,0.0,0.0,0,0
7,3201,2021-04-11,landslide,Kec. Cisarua Ds. Citeko,BOGOR,west_java,0.0,0.0,2.0,4,0
8,3521,2021-04-11,flood,Kec. Pangkur Ds. Waru Tengah Ds. Pleset Kec. Kwadungan Ds. Purwosari Ds. Simo,NGAWI,east_java,0.0,0.0,0.0,0,0
9,3201,2021-04-11,cyclone,Kec. Cisarua Ds. Jogjogan Ds. Kopo,BOGOR,west_java,0.0,0.0,0.0,6,0
10,1805,2021-04-11,cyclone,Kec. Bumi Nabung Ds. Bumi Nabung Ilir,LAMPUNG TENGAH,lampung,0.0,0.0,0.0,328,0
11,3204,2021-04-11,landslide,Kec. Ibun Ds. Naglasari,BANDUNG,west_java,1.0,0.0,0.0,0,0
12,3201,2021-04-11,landslide,Kec. Megamendung Ds. Sukagalih,BOGOR,west_java,0.0,0.0,0.0,2,0
13,3204,2021-04-11,cyclone,Kec. Rancaekek Ds. Cangkuang,BANDUNG,west_java,0.0,0.0,1.0,1,0
14,3520,2021-04-10,landslide,Kec. Parang Ds. Trosono,MAGETAN,east_java,0.0,0.0,0.0,2,0
15,3513,2021-04-10,cyclone,Kec. Banyuanyar Ds. Blado Wetan,PROBOLINGGO,east_java,0.0,0.0,0.0,3,0
16,3501,2021-04-10,earthquake,106 KM BaratDaya Kab. Malang,PACITAN,east_java,0.0,0.0,0.0,1,0
17,3579,2021-04-10,earthquake,104 KM BaratDaya Kab. Malang,KOTA BATU,east_java,0.0,0.0,0.0,2,7
18,3504,2021-04-10,earthquake,98 KM BaratDaya Kab. Malang,TULUNGAGUNG,east_java,0.0,0.0,2.0,75,11
19,3511,2021-04-10,earthquake,106 KM BaratDaya Kab. Malang,BONDOWOSO,east_java,0.0,0.0,0.0,2,0
20,3509,2021-04-10,earthquake,100 KM BaratDaya Kab. Malang,JEMBER,east_java,0.0,0.0,2.0,44,4
21,3506,2021-04-10,earthquake,95 KM BaratDaya Kab. Malang,KEDIRI,east_java,0.0,0.0,0.0,1,0
22,3301,2021-04-10,cyclone,Kec. Majenang Ds. Pahonjean Kec. Wanareja Ds. Madusari Ds. Bantar Kec. Cipari Ds. Caruy Kec. Cimanggu Ds. Rejodadi,CILACAP,central_java,0.0,0.0,0.0,5,1
23,1803,2021-04-10,cyclone,Kec. Candipuro,LAMPUNG SELATAN,lampung,0.0,0.0,0.0,0,0
24,3508,2021-04-10,earthquake,94 KM BaratDaya Kab. Malang,LUMAJANG,east_java,6.0,0.0,15.0,1423,20
25,3514,2021-04-10,earthquake,101 KM BaratDaya Kab. Malang,PASURUAN,east_java,0.0,0.0,0.0,35,6
26,3505,2021-04-10,earthquake,92 KM BaratDaya Kab. Malang,BLITAR,east_java,0.0,0.0,11.0,625,45
27,3571,2021-04-10,earthquake,96 KM BaratDaya Kab. Malang,KOTA KEDIRI,east_java,0.0,0.0,0.0,1,1
28,3507,2021-04-10,earthquake,90 KM BaratDaya Kab. Malang,MALANG,east_java,3.0,0.0,57.0,2364,241
29,3572,2021-04-10,earthquake,93 KM BaratDaya Kab. Malang,KOTA BLITAR,east_java,0.0,0.0,2.0,36,13
30,1602,2021-04-10,cyclone,Kec. Pampangan Ds. Pampangan Ds. Pulau Betung Kec. Tulung Selapan Ds. Cambai Kec. Cengal Ds. Sungai Lumut,OGAN KOMERING ILIR,south_sumatera,0.0,0.0,0.0,4,0
31,3573,2021-04-10,earthquake,91 KM BaratDaya Kab. Malang,KOTA MALANG,east_java,0.0,0.0,0.0,4,0
32,3518,2021-04-10,earthquake,105 KM BaratDaya Kab. Malang,NGANJUK,east_java,0.0,0.0,0.0,1,0
33,3513,2021-04-10,earthquake,102 KM BaratDaya Kab. Malang,PROBOLINGGO,east_java,0.0,0.0,0.0,10,2
34,3503,2021-04-10,earthquake,97 KM BaratDaya Kab. Malang,TRENGGALEK,east_java,0.0,0.0,0.0,58,10
35,3301,2021-04-10,cyclone,Kec Wanareja Ds. Madusari Ds. Adimulya,CILACAP,central_java,0.0,0.0,0.0,4,0
36,6404,2021-04-10,cyclone,Kec. Muara Ancalong Ds. Gemar Baru,KUTAI TIMUR,north_kalimantan,0.0,0.0,0.0,7,0
37,3201,2021-04-10,cyclone,Kec. Leuwiliang Ds. Cibeber,BOGOR,west_java,0.0,0.0,0.0,6,0
38,3302,2021-04-10,flood,Kec. Purwokerto Selatan Kel. Karangpucung,BANYUMAS,central_java,0.0,0.0,0.0,0,0
39,3502,2021-04-10,earthquake,103 KM BaratDaya Kab. Malang,PONOROGO,east_java,0.0,0.0,0.0,2,0
40,3510,2021-04-10,earthquake,99 KM BaratDaya Kab. Malang,BANYUWANGI,east_java,0.0,0.0,0.0,0,0
41,3201,2021-04-10,cyclone,Kec. Leuwisadeng Ds. Sadeng,BOGOR,west_java,0.0,0.0,0.0,1,0
42,3573,2021-04-09,cyclone,Kec. Singosari Ds. Tunjung Tirto Ds. Purwoasri,KOTA MALANG,east_java,0.0,0.0,0.0,12,0
43,1809,2021-04-09,cyclone,Kec. Tegineneng Ds. Sinar Jati Ds. Margorejo Kec. Negeri Katon Ds. Bangun Sari Ds. Tri Rahayu,PESAWARAN,lampung,0.0,0.0,0.0,96,0
44,3301,2021-04-09,cyclone,Kec. Dayeuhluhur Ds. Dayeuhluhur,CILACAP,central_java,0.0,0.0,0.0,17,0
45,1803,2021-04-09,cyclone,Kec. Sragi Ds. Bandar Agung Ds. Kualajaya,LAMPUNG SELATAN,lampung,0.0,0.0,0.0,2,0
46,3201,2021-04-09,cyclone,Kec. Dramaga Ds. Sukadamai,BOGOR,west_java,0.0,0.0,0.0,30,0
47,3514,2021-04-09,cyclone,Kec. Bangil Ds. Kalirejo Ds. Manuri Kec. Rejoso Ds. Rejoso Kec. Pasrepan Ds. Pohgading,PASURUAN,east_java,0.0,0.0,0.0,100,0
48,1809,2021-04-08,cyclone,Kec. Tegineneng Ds. Sinar Jati Ds. Trimulyo Ds. Margorejo,PESAWARAN,lampung,0.0,0.0,0.0,0,0
49,6201,2021-04-08,high-tide/abrasion,Kab. Kotawaringin Barat Kec. Kumai Ds. Keraya,KOTAWARINGIN BARAT,central_kalimantan,0.0,0.0,0.0,8,0
50,1804,2021-04-08,cyclone,Kec. Sekampung Ds. Sukoharjo,LAMPUNG TIMUR,lampung,0.0,0.0,0.0,36,0
51,1504,2021-04-08,cyclone,Kec.  Muara tembesi Kel.  Kampung Baru,BATANGHARI,jambi,0.0,0.0,0.0,1,0
52,1803,2021-04-08,cyclone,Kec. Natar Ds. Tanjungsari,LAMPUNG SELATAN,lampung,0.0,0.0,0.0,15,0
53,1306,2021-04-07,cyclone,Kec. Sungai Garinggiang Korong Sungai Sirah Kuranji Hulu,PADANG PARIAMAN,west_sumatera,0.0,0.0,0.0,1,0
54,3320,2021-04-07,cyclone,Kec. Nalumsari Ds. Tritis,JEPARA,central_java,0.0,0.0,0.0,1,0
55,1172,2021-04-07,flood,Kec.  Sukajaya Ds. Keunekai Ds. Jaboi,KOTA SABANG,aceh,0.0,0.0,0.0,0,0
56,3312,2021-04-06,flood,Kec. Paranggupito Ds. Gunturharjo Ds. Paranggupito,WONOGIRI,central_java,0.0,0.0,0.0,0,0
57,8104,2021-04-06,cyclone,Kec.  Lilialy Ds.  Sawa,BURU,maluku,0.0,0.0,0.0,0,0
58,3512,2021-04-06,cyclone,Kec. Jangkar Ds. Gadingan,SITUBONDO,east_java,0.0,0.0,0.0,1,0
59,3271,2021-04-06,cyclone,Kec. Bogor Tengah Kel. Babakan,KOTA BOGOR,west_java,0.0,0.0,0.0,0,1
60,3303,2021-04-06,cyclone,Kec. Kutasari Ds. Munjul,PURBALINGGA,central_java,0.0,0.0,0.0,36,0
61,7606,2021-04-06,cyclone,Kec. Topoyo Ds. Tabolang,MAMUJU TENGAH,west_sulawesi,0.0,0.0,0.0,2,0
62,1219,2021-04-06,cyclone,Kec. Nibung Hangus Ds. Pematang Rambai,BATU BARA,north_sumatera,0.0,0.0,0.0,3,0
63,8104,2021-04-05,flood,Kec.  Waplau Ds.  Waplau,BURU,maluku,0.0,0.0,0.0,0,0
64,5316,2021-04-05,flood,Kec. Umbu Ratu Nggay Tengah Ds. Weluk Praimememang Kec. Umbu Ratu Nggay Ds.  Soru Kec. Umbu Ratu Nggay Barat Ds.  Matawai Kajawi Ds.  Praimadeta Kec. Katikutana Ds.  Dewa Jara Ds.  Makata Keri Kec. Katikutana Selatan Ds.  Tana Modu Ds.  Weemanu,SUMBA TENGAH,east_nusa_tenggara,0.0,0.0,0.0,63,10
65,6474,2021-04-04,flood,Kec. Bontang Utara Kel. Guntung Kel. Gunug Telihan Kel. Elai Kel. Api-Api,KOTA BONTANG,north_kalimantan,0.0,0.0,0.0,0,0
66,5306,2021-04-04,flood,Kec. Raimanuk Ds. Tasain Kec. Raihat  Ds. Asumanu Ds. Tohe Ds. Maumitin Kec. Kota Atambua Kel. Fatubenao Kel. Atambua Kel. Manumutin Kec. Lamaknen Selatan Ds. Debululik Kec. Kakuluk Mesak Ds. Fatuketi Ds. Dualaus Ds. Kabuna Kec. Tasifeto Barat Ds. Naekasa Kec. Tasifeto Timur Ds. Bauho Ds. Sadi Ds. Manleten Kec. Lamaknen Ds. Lamaksenulu Kec. Atambua Selatan Kel. Fatukbot,BELU,east_nusa_tenggara,0.0,0.0,0.0,27,0
67,3202,2021-04-04,landslide,Kec.  Caringin Ds. Cijenkol,SUKABUMI,west_java,0.0,0.0,0.0,0,0
68,5314,2021-04-04,flood,Kec. Rote Timur Ds. Papela Ds. Oelasin Ds. Bebalain Ds. Daudolu Ds. Oesosole Kel. Namodale Kel. Mokdale,ROTE NDAO,east_nusa_tenggara,1.0,0.0,64.0,5693,105
69,5304,2021-04-04,flood,Kec. Amanuban Selatan Ds. Bena Kec. Boking Ds. Meusin Ds. Fatumanufui Kec. Toianas Ds. Lobus Kec. Kualin Ds. Tuafanu Ds. Toineke Ds. Kiufatu Kec. Amanatun Utara Ds. Muna Ds. Sono Ds. Fatuoni Kec. Mollo Utara,TIMOR TENGAH SELATAN,east_nusa_tenggara,0.0,0.0,0.0,504,7
70,5303,2021-04-04,flood,Kec. Kupang Timur Ds. Oesao,KUPANG,east_nusa_tenggara,12.0,3.0,26.0,8574,73
71,1308,2021-04-04,cyclone,Kec. Situjuah Limo Nagari Ng. Situjuah Tungkar Kec. Akabiluru Ng. Koto Tangah Batu Ampa,LIMA PULUH KOTA,west_sumatera,0.0,0.0,0.0,1,1
72,1306,2021-04-04,cyclone,Kec. Batang Gasan Nagari Gasan Gadang Kec. Sungai Garinggiang Nagari Kuranji Hulu Nagari Malai III Koto Kec. IV Koto Aua Malintang Nagari III Koto Aur Malintang Kec. V Koto Nagari Sikucua Timur Nagari Sikucua Utara Nagari Campago Kec. V Koto Timur Nagari Gunuang Padang Alai Nagari Limau Puruik Nagari Kudu Gantiang Kec. VII Koto Padang Sago Nagari Batu Kalang Kec. VII Koto Patamuan Nagari Tandikek Nagari Tandikek Utara Nagari Tandikek Barat Kec. VII Koto Nagari Balah Aie Timur Nagari Sungai Sariak Nagari Balah Aie Kec. Nan Sabaris Nagari Kurai Taji Kec. Sintuak Toboh Gadang Nagari Toboh Gadang Nagari Sintuak Kec. Lubuak Aluang Nagari Sungai Abang Lubuak Aluang Nagari Singguliang Lubuak Aluang Kec. Batang Anai Nagari Sungai Buluh Barat Kec. Anai Lingkuang Nagari Pakandangan Nagari Parik Malintang Nagari Koto Tinggi Kec. 2 x 11 Anam Lingkuang Nagari Sungai Asam Nagari Lubuak Pandan Kec. 2 x 11 Kayu Tanam Nagari Kayu Tanam,PADANG PARIAMAN,west_sumatera,0.0,0.0,1.0,36,2
73,5311,2021-04-04,flood,Kec. Lepembusu Ds. Ndikosapu Ds. Mukureku Ds. Ndikosapu Ds. taniwoda Kec. Ende Selatan Ds. Walisongo Kec. Ende Utara Kec. Nangapanda Kec. Ndona Kec. Wolojita Kec. Kotabaru Kec. Pulau Ende Kec. Ndori Ds. Maubasa Ds. Watuneso Ds. Ratemangga Kec. Wewaria Ds. Tendaleo Ds. Tanali Ds. Fataatu,ENDE,east_nusa_tenggara,1.0,0.0,0.0,121,7
74,3301,2021-04-04,cyclone,Kec. Dayeuhluhur  Ds.   Metenggeng Ds.  Dayeuhluhur Kec. Kedungreja Ds.  Bumireja Ds.  Bojongsari Kec.  Patimuan Ds.  Bulupayung Ds.  Patimuan Ds.  Cimrutu,CILACAP,central_java,0.0,0.0,0.0,47,0
75,6210,2021-04-04,flood,Kec. Kahayan Tengah Ds. Penda Barania Ds. Tanjung Sangalang  Kec. Banama Tinggang Ds. Tangkahen  Kec. Jabiren Raya Ds. Taruna  Ds. Tumbang Nusa,PULANG PISAU,central_kalimantan,0.0,0.0,0.0,0,0
76,5320,2021-04-04,flood,Kec. Sabu Barat Kec. Sabu Timur,SABU RAIJUA,east_nusa_tenggara,3.0,5.0,2.0,12963,102
77,5313,2021-04-04,flood,"Kec. Satar Mese Utara, Ds. Nao Kec. Cibal, Ds. Bea Mese, Kel. Pagal, Ds. Ladur Kec. Rembong, Kel. Bangka Leda, Kel. Bangka Nekang, Kel. Carep, Kel. Compang Carep, Kel. Compang Tuke, Kel. Golo Dukal, Kel. Karot, Kel. Laci Carep, Kel. Lawir, el. Mbaumuku, Kel. Pau, Kel. Pitak, Kel. Poco Mal, Kel. Satar Tacik, Kel. Tadong, Kel. Tenda, Kel. Wali, Kel. Waso, Kel. Watu Kec. Reok, Ds. Robek Kec. Ruteng, Ds. Bulan, Ds. Cireng, Ds. Compang Namut, Ds. Kakor, Ds. Per Bangka Wela, Ds. Poco Likang, Kel. Wae Belang, Ds. Meler, Kel. Wae Belang Kec. Satar Mese, Ds. Iteng, Ds. Jaong, Ds. Mocok, Ds. Paka, Ds. Wewo Kec. Satar Mese Barat, Ds. Hilihintir Kec. Rii, Ds. Lalong",MANGGARAI,east_nusa_tenggara,0.0,0.0,0.0,260,273
78,5318,2021-04-04,cyclone,"Kec. Aesesa, Ds. Olaia, Ds. Danga, Ds. Tedakisa, Ds. Tonggurambang kec. Boawae, Ds. Kelewae, Ds. Mulakoli, Ds. Leguderu Kec. Mauponggo, Ds. Ululoga, Ds. Lajawajo, Ds. Wuliwalo Kec. Nangaroro, Ds. Riti, Ds. Tonggo Kampung Pauwua, Ds. Nataute Kec. Wolowae, Ds. Tendakinde, Ds. Natatoto, Ds. Totomala, Ds. Anakoli, Ds. Tendatoto",NAGEKEO,east_nusa_tenggara,0.0,0.0,0.0,0,0
79,5309,2021-04-04,flood,Kec. Ile Boleng Ds. Nelelamadike Ds. Nelemawangi Kec. Adonara Timur Kel. Waiwerang (Ibu Kota Kec. Adonara Timur) Ds. Waiburak Ds. Saosina Kec. Wotan Ulu Mado Ds. Oyang Barang Ds. Pandai Ds. Demondei Ds. Mewet Kec. Adonara Barat Ds. Waiwadan Ds. Duanur Ds. Danibao Ds. Riang Padung Ds. Homa Ds. Adonara Kec. Adonara Ds. Sagu Ds. Koli Kec. Klubagolit Ds. Mangaaleng,FLORES TIMUR,east_nusa_tenggara,72.0,2.0,83.0,116,29
80,5321,2021-04-04,flood,Kec. Malaka Tengah Ds. Naimana Ds. Fahiluka Ds. Kawalu Ds. Railor Ds. Bereliku Ds. Lawaku Ds. Kakaniuk Kec. Malaka Barat Ds. Motaain Ds. Oan Mane Ds. Sikun Ds. Fafoe Ds. Lasaen Ds. Umatoos Ds. Rabasa Ds. Rabasa Hariain Ds. Loofoun Ds. Naas Ds. Motaulun Ds. Maktihan Ds. Besikama Ds. Umalor Ds. Raimataus Kec. Weliman Ds. Forekmodok Ds. Lamudur Ds. Wederok Ds. Kleseleon Kec. Wewiku Ds. Halibasa Ds. Alkani Kec. Kobalima Ds. Lalekun Barat Kec. Lo Kufeu Ds. Fatoin Kec. Weliman Ds. Wederok Ds. Lamudur Ds. Forkmodok Ds. Kleseleon,MALAKA,east_nusa_tenggara,8.0,0.0,8.0,4740,92
81,1116,2021-04-04,cyclone,Kec. Darul Hikmah Gp. Paya Santeut,ACEH JAYA,aceh,0.0,0.0,0.0,1,0
82,3604,2021-04-04,landslide,Kec. Mancak Ds. Winong,SERANG,banten,0.0,0.0,0.0,1,0
83,1307,2021-04-04,cyclone,Kec. Lubuk Basung Nagari Lubuk Basung Kec. Tanjung Mutiara Nagari Tiku Selatan Keec. Tanjung Raya Nagari Duo Koto Nagari Koto Malintang Kec. Palembayan Nagari Tigo Koto Silungkang Nagari Koto Palembayan Kec. Tanjung Raya Nagari Koto Kaciak,AGAM,west_sumatera,0.0,0.0,0.0,5,0
84,5302,2021-04-04,flood,Kec. Kambera Kel. Mauhau Kel. Mauliru Kel. Kambaniru Kel. Praliu Kel. Lambanapu Kel. Maulumbi Ds. Kiritana Kec. Pandawai Kel. Kawangu Ds. Kambatana Kec Umalulu Kel. Lumbukore Desa Watuhadang Desa Watupuda Kec. Karera Ds. Praimadita Ds . Nggongi Ds . Tangula Jangga Ds . Praisalura Ds. Jangga Manggu Kec. Ngadu Ngala Ds. Hambawutang Ds. Praiwutu Kec. Wulawujelu Kec. Matawai La Pawu,SUMBA TIMUR,east_nusa_tenggara,0.0,0.0,0.0,6130,122
85,1406,2021-04-04,forest and land fire,Kec. Kuok Ds. Rantau,KAMPAR,riau,0.0,0.0,0.0,0,0
86,5312,2021-04-04,cyclone,Kec. Bajawa Kel. Kisanata Kel. Lebijaga Kel. Bajawa Kel. Tanalodu Ds. Bowali Ds. Beiwali Kel. Susu Kel. Faobata Kel. Ngedukelu Kec. Bajawa Utara Ds. Inegena Kec. Riung Kel. Nangamese Ds. Rawangkal Ds. Tado Kec. Golewa Kec.  Golewa Barat Ds. Turekisa Ds. Persiapan Sobo II Kel. Mangulewa Kec. Soa Ds. Loa Kec.  Riung Barat Ds. Ngara Kec. Jerebuu Ds. Dariwali I Kec. Aimere Ds. Aimere Timur Kec. Wolomeze Kec. Golewa Selatan Ds. Boba,NGADA,east_nusa_tenggara,0.0,0.0,4.0,299,31
87,3402,2021-04-04,cyclone,Kapanewon Banguntapan Kel. Tamanan Kapanewon kasihan Kel. Tirtonirmolo Kel. Bangunjiwo Kapanewon Sewon Kel. Panggungharjo,BANTUL,di yogyakarta,0.0,0.0,1.0,0,0
88,5308,2021-04-04,flood,Kec.  Ile Ape Ds. Waowala Ds.  Tanjung Batu Ds.  Amakaka Kec.  Ile Ape Timur Ds.  Jontona Ds.  Lamawolo Ds.  Waimatan,LEMBATA,east_nusa_tenggara,47.0,22.0,50.0,695,48
89,3522,2021-04-03,cyclone,Kec. Bojonegoro Ds. Campurejo,BOJONEGORO,east_java,0.0,0.0,0.0,1,0
90,3604,2021-04-03,flood,Kec. Anyer Ds. Kosambi Ronyok,SERANG,banten,0.0,0.0,0.0,0,0
91,1903,2021-04-03,cyclone,Kec. Muntok Ds. Menjelang,BANGKA BARAT,kepulauan bangka belitung,0.0,0.0,1.0,1,0
92,3271,2021-04-03,landslide,Kec. Tanah Sareal Kel. Kedung Waringin,KOTA BOGOR,west_java,0.0,0.0,0.0,1,0
93,5371,2021-04-03,flood,Kec. Oebobo Kel. Oebobo Kel. Oebufu Kel. Oetete Kel. Fatululi Kel. Liliba Kel. TDM Kel. Kayu Putih Kec. Maulafa Kel. Maulafa Kel. Naikolan Kel. Oepura Kel. Sikumana Kel. Kolhua Kel. Naimata Kel. Fatukoa Kel. Bello Kel. Penfui Kec. Alak Kel. Penkase - Oeleta Kel. Manutapen Kel. Mantasi Kel. Nunhila Kel. Namosain Kel. Alak Kel. Naioni kel. Manulai II Kel. Batuplat Kel. Fatufeto Kel. Nunbaun Delha Kel. Nunbaun Sabu Kec. Kota Raja Kel. Bakunase Kel. Bakunase II Kel. Naikoten I Kel. Naikoten 2 Kel. Airnona Kel. Kuanino Kel. Nunleu Kel. Fontein Kec. Kelapa Lima Kel. Kelapa Lima Kel. Oesapa Kel. Oesapa Barat Kel. Oesapa Selatan Kel. Lasiana Kec. Kota Lama Kel. Pasir Panjang Kel. Nefonaek Kel. Oeba Kel. Fatubesi Kel. Merdeka Kel. Tode Kiser Kel. Solor Kel. Bonipoi Kel. LLBK Kel. Airmata,KOTA KUPANG,east_nusa_tenggara,6.0,0.0,8.0,18472,331
94,3529,2021-04-03,cyclone,Kec. Kalianget Ds. Pinggir Papas Ds. Karang Anyar,SUMENEP,east_java,0.0,0.0,3.0,20,1
95,3207,2021-04-03,cyclone,Kec. Tambaksari Ds. Sukasari,CIAMIS,west_java,0.0,0.0,0.0,1,0
96,3512,2021-04-03,cyclone,Kec. Besuki Ds. Demung,SITUBONDO,east_java,0.0,0.0,0.0,22,1
97,5305,2021-04-03,flood,Kec. Kota Kefamenanu Kel. Benpasi  Kel. Bansone Kel. Maubeli Kel. Kefa Selatan Kel. Sasi Kel. Aplasi Kel. Kepa Tengah Kec. Insana Ds. Oenbit Kec. Biboki Anleu Ds. Maukabatan Ds. Nonotbatan    Kec. Insana Barat Ds. Unini Ds. Letneo Selatan Ds. Letneo Ds. Atmen Kec. Insana Utara Ds. Humusu Oekolo Ds. Oesoko Ds. Wani Kec. Noemuti Timur Ds. Naob Kec. Miomaffo Timur Ds. Neopesu,TIMOR TENGAH UTARA,east_nusa_tenggara,0.0,0.0,0.0,472,3
98,5311,2021-04-03,high-tide/abrasion,Kec. Nangapanda Ds.  Raporendu Perairan laut Pulau Ende,ENDE,east_nusa_tenggara,1.0,0.0,5.0,0,0
99,1312,2021-04-03,cyclone,Kec. Gunung Tuleh Nagari Kiawai Nagari Rabi Jonggor Kec. Sungai Aur Nagari  Sungai Aur Kec. Talamau Nagari Sinuruik  Nagari Talu Nagari Kajai Kec. Kinali Nagari Kinali Nagari Langgam Saiyo Nagari Limau Puruik Nagari IV Koto Barat Kec. Ranah Batahan Nagari Desa Baru Kec. Sungai Beremas Nagari Air Bangis Kec. Koto Balingka Nagari Parit Kec. Luhak Nan Duo Nagari Koto Baru Kec. Lembah Melintang Nagari Ujung Gading Kec. Pasaman Nagari Lingkung Aua Nagari Aia Gading Nagari Aua Kuning Nagari Aia Gadang Timur,PASAMAN BARAT,west_sumatera,0.0,0.0,0.0,71,0
100,3604,2021-04-03,cyclone,Kec. Petir Ds. Sanding,SERANG,banten,0.0,0.0,0.0,1,0
101,7313,2021-04-03,flood,Kec. Sabbangparu Kel. Walennae Ds. Salotengnga,WAJO,south_sulawesi,0.0,0.0,0.0,0,0
102,5317,2021-04-03,flood,sumba barat daya,SUMBA BARAT DAYA,east_nusa_tenggara,0.0,0.0,2.0,119,0
103,1105,2021-04-03,cyclone,Kec. Idi Rayeuk Gp. Tanjong Kapai,ACEH TIMUR,aceh,0.0,0.0,0.0,1,0
104,5310,2021-04-03,flood,sikka,SIKKA,east_nusa_tenggara,1.0,0.0,0.0,0,0
105,3602,2021-04-02,flood,Kec. Warugunung,LEBAK,banten,1.0,0.0,0.0,0,0
106,3201,2021-04-02,cyclone,Kec. Cugudeg Ds. Warga Jaya Kp. Pasir Angin,BOGOR,west_java,0.0,0.0,0.0,1,0
107,5307,2021-04-02,flood,Kec. Pantar Tengah Ds. Tamat Kec. Pantar Timur Ds. Bunga Bali Kec. Alor Tengah Utara Ds.Welai Selatan Kec. Alor Timur Laut Ds.Lipang Kec. Pantar Kel. Kabir Kec. Alor Barat Laut Ds. Alor Kecil Kel. Kokar Kec. Alor Selatan,ALOR,east_nusa_tenggara,28.0,13.0,25.0,1963,144
108,5301,2021-04-02,flood,Kec. Wanokaka Ds. Bali Loku Ds. Waihura,SUMBA BARAT,east_nusa_tenggara,0.0,0.0,0.0,46,0
109,5205,2021-04-02,flood,"Kec. Hu’u, Ds. Cempi Jaya",DOMPU,west_nusa_tenggara,0.0,0.0,0.0,0,0
110,1306,2021-04-02,cyclone,Kec. V Koto Timur Kel. Gunung Padang Alai Ds. Sialang,PADANG PARIAMAN,west_sumatera,0.0,0.0,0.0,1,0
111,3604,2021-04-02,flood,"Kec. Cikeusal, Ds. Panosangan, Ds. Gandayasa Kec. Kibin, Ds. Cijeruk, Ds. Tambak Kec. Tanjung Teja, Ds. Kemuning",SERANG,banten,0.0,0.0,0.0,0,0
112,5206,2021-04-02,flood,Kec. Madapangga Ds. Campa Ds. woro Ds. Tonda Ds. Dena Ds. Ncandi Ds. Rade Kec. Bolo Ds. Tambe Ds. Rasabou Ds. Leu Ds. Bontokape Ds. Nggembe Ds. Kananga Ds. Rato Ds. Timu Kec. Woha Ds. Naru Ds. Nisa Ds. Rabakodo Ds. Tenga Ds. Tente Ds. Waduwani Ds. Talabiu  Ds. Pena Pali Ds. Donggo Bolo Kec. Monta Ds. Baralau Ds. Simpasai Ds. Sie Ds. Sakuru Ds. Pela Ds. Tangga Ds. Monta,BIMA,west_nusa_tenggara,2.0,0.0,0.0,5355,165
113,1202,2021-04-02,cyclone,Kec. Muara Batang Gadis Ds. Tabuyung Kec. Batang Natal Ds. Ampung Siala Ds. Jambur Baru,MANDAILING NATAL,north_sumatera,0.0,0.0,0.0,11,0
114,3514,2021-04-02,flood,Kec. Gempol Kec. Beji Ds. Kedung Ringin Ds. Kedung Ringin Lor Ds. Pagak Ds. Kedung Ds. Cangkring Malang Kec. Bangil Ds. Kalianyar Ds. Tambakan,PASURUAN,east_java,0.0,0.0,0.0,0,0
115,5205,2021-04-02,flood,"Kab. Tapin, Kec. Tapin Utara, Ds. Banua Halat Kanan",DOMPU,west_nusa_tenggara,0.0,0.0,0.0,0,0
116,9420,2021-04-02,flood,Distrik Arso Kp. Arso Kota Distrik Saknto Kp. Wulukubun,KEEROM,papua,0.0,0.0,0.0,0,0
117,1204,2021-04-01,cyclone,Kec. Barus utara  Kec. Tutka Kec. Barus Kec. Sirandorung,TAPANULI TENGAH,north_sumatera,0.0,0.0,0.0,11,3
118,3312,2021-04-01,flood,Kec. Jati Roto Kel. Jatiroto Ds. Pesido Kec. Jatisrono Ds. Rejosari Ds. Watangsono Ds. Sambirejo Kec. Sidoharjo Ds. Sempukerep Ds. Tempursari Kec. Jatipurno Ds. Kopen Kec. Nguntoronandi Ds. Ngadipiro,WONOGIRI,central_java,0.0,0.0,0.0,2,2
119,3204,2021-04-01,flood,Ds. Mekarsaluyu Tarumajaya,BANDUNG,west_java,0.0,0.0,0.0,0,0
120,3525,2021-04-01,flood,Kec. Balongpanggang Ds. Pucung Ds. Banjaragung Ds. Wotansari Kec. Benjeng Ds. Lundo Ds. Sedapurklagen Ds. Deliksumber Ds. Kedungrukem,GRESIK,east_java,0.0,0.0,0.0,0,0
121,3322,2021-04-01,flood,"Kec. Ambarawa, Kel. Lodoyong Kec. Tuntang Kec. Bandungan",SEMARANG,central_java,0.0,0.0,0.0,8,0
