No.,ID Kabupaten,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Fasum Rusak
6284,7408,2018-03-14,TANAH LONGSOR,,KOLAKA UTARA,SULAWESI TENGGARA,-,,1.0,0.0,10.0,1,1
6285,3320,2018-03-14,PUTING BELIUNG,,JEPARA,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6286,1612,2018-03-14,BANJIR,,PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,0
6287,7322,2018-03-14,BANJIR,,LUWU UTARA,SULAWESI SELATAN,-,,0.0,0.0,1.0,0,0
6288,1310,2018-03-14,BANJIR,,SOLOK SELATAN,SUMATERA BARAT,-,,0.0,0.0,0.0,0,0
6289,1606,2018-03-14,BANJIR,,MUSI BANYUASIN,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,0
6290,3206,2018-03-14,TANAH LONGSOR,,TASIKMALAYA,JAWA BARAT,-,,0.0,0.0,0.0,1,0
6291,3523,2018-03-14,BANJIR,,TUBAN,JAWA TIMUR,-,,0.0,0.0,0.0,0,46
6292,3314,2018-03-14,PUTING BELIUNG,,SRAGEN,JAWA TENGAH,-,,0.0,0.0,0.0,4,0
6293,6102,2018-03-14,TANAH LONGSOR,,BENGKAYANG,KALIMANTAN BARAT,-,,0.0,0.0,0.0,0,1
6294,7306,2018-03-14,BANJIR,,GOWA,SULAWESI SELATAN,-,,0.0,0.0,2.0,0,0
6295,1603,2018-03-14,BANJIR,,MUARA ENIM,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,1
6296,1610,2018-03-14,BANJIR,,OGAN ILIR,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,3
6297,3604,2018-03-13,PUTING BELIUNG,,SERANG,BANTEN,-,,0.0,0.0,0.0,1,0
6298,3516,2018-03-13,BANJIR,,MOJOKERTO,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6299,3209,2018-03-13,BANJIR,,CIREBON,JAWA BARAT,-,,0.0,0.0,0.0,0,0
6300,3514,2018-03-13,BANJIR,,PASURUAN,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6301,1613,2018-03-13,BANJIR,,MUSI RAWAS UTARA,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,0
6302,3310,2018-03-13,PUTING BELIUNG,,KLATEN,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6303,3521,2018-03-13,BANJIR,,NGAWI,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6304,3318,2018-03-13,PUTING BELIUNG,,PATI,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6305,3374,2018-03-13,PUTING BELIUNG,,KOTA SEMARANG,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6306,3316,2018-03-13,BANJIR,,BLORA,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
6307,7322,2018-03-13,BANJIR,,LUWU UTARA,SULAWESI SELATAN,-,,0.0,0.0,0.0,0,0
6308,6102,2018-03-13,BANJIR,,BENGKAYANG,KALIMANTAN BARAT,-,,0.0,0.0,0.0,0,4
6309,3502,2018-03-12,TANAH LONGSOR,,PONOROGO,JAWA TIMUR,-,,0.0,0.0,0.0,1,0
6310,7318,2018-03-12,TANAH LONGSOR,,TANA TORAJA,SULAWESI SELATAN,-,,0.0,0.0,0.0,1,0
6311,6109,2018-03-12,TANAH LONGSOR,,SEKADAU,KALIMANTAN BARAT,-,,0.0,0.0,0.0,0,1
6312,3314,2018-03-12,BANJIR,,SRAGEN,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6313,3328,2018-03-12,TANAH LONGSOR,,TEGAL,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6314,3604,2018-03-12,TANAH LONGSOR,,SERANG,BANTEN,-,,0.0,0.0,0.0,1,0
6315,3522,2018-03-12,BANJIR,,BOJONEGORO,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6316,3320,2018-03-12,TANAH LONGSOR,,JEPARA,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6317,3525,2018-03-12,BANJIR,,GRESIK,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6318,3201,2018-03-12,TANAH LONGSOR,,BOGOR,JAWA BARAT,-,,0.0,0.0,0.0,1,0
6319,1904,2018-03-11,BANJIR,,BANGKA TENGAH,KEPULAUAN BANGKA BELITUNG,-,,0.0,0.0,0.0,0,1
6320,1608,2018-03-11,TANAH LONGSOR,,OGAN KOMERING ULU SELATAN,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,0
6321,3524,2018-03-11,BANJIR,,LAMONGAN,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6322,1901,2018-03-11,BANJIR,,BANGKA,KEPULAUAN BANGKA BELITUNG,-,,0.0,0.0,0.0,0,0
6323,1674,2018-03-11,BANJIR,,KOTA LUBUK LINGGAU,SUMATERA SELATAN,-,,0.0,0.0,0.0,1,0
6324,1903,2018-03-11,BANJIR,,BANGKA BARAT,KEPULAUAN BANGKA BELITUNG,-,,0.0,0.0,0.0,0,3
6325,3524,2018-03-11,BANJIR,,LAMONGAN,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6326,3301,2018-03-11,TANAH LONGSOR,,CILACAP,JAWA TENGAH,-,,0.0,0.0,0.0,12,0
6327,3312,2018-03-11,BANJIR,,WONOGIRI,JAWA TENGAH,-,,0.0,0.0,0.0,3,1
6328,3313,2018-03-11,TANAH LONGSOR,,KARANGANYAR,JAWA TENGAH,-,,0.0,0.0,0.0,10,0
6329,3323,2018-03-11,TANAH LONGSOR,,TEMANGGUNG,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6330,7318,2018-03-11,TANAH LONGSOR,,TANA TORAJA,SULAWESI SELATAN,-,,0.0,0.0,0.0,1,0
6331,7326,2018-03-11,TANAH LONGSOR,,TORAJA UTARA,SULAWESI SELATAN,-,,0.0,0.0,0.0,0,0
6332,1902,2018-03-11,BANJIR,,BELITUNG,KEPULAUAN BANGKA BELITUNG,-,,0.0,0.0,0.0,0,0
6333,5108,2018-03-11,BANJIR,,BULELENG,BALI,-,,0.0,0.0,0.0,0,1
6334,1603,2018-03-11,BANJIR,,MUARA ENIM,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,0
6335,3376,2018-03-11,PUTING BELIUNG,,KOTA TEGAL,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6336,3525,2018-03-11,BANJIR,,GRESIK,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6337,3520,2018-03-11,TANAH LONGSOR,,MAGETAN,JAWA TIMUR,-,,0.0,0.0,0.0,3,0
6338,3314,2018-03-10,PUTING BELIUNG,,SRAGEN,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6339,3604,2018-03-10,TANAH LONGSOR,,SERANG,BANTEN,-,,0.0,0.0,0.0,1,0
6340,3301,2018-03-10,TANAH LONGSOR,,CILACAP,JAWA TENGAH,-,,0.0,0.0,0.0,0,1
6341,6103,2018-03-10,BANJIR,,LANDAK,KALIMANTAN BARAT,-,,0.0,0.0,0.0,0,1
6342,3502,2018-03-10,TANAH LONGSOR,,PONOROGO,JAWA TIMUR,-,,0.0,0.0,0.0,15,0
6343,1608,2018-03-10,TANAH LONGSOR,,OGAN KOMERING ULU SELATAN,SUMATERA SELATAN,-,,0.0,0.0,1.0,1,0
6344,6109,2018-03-10,BANJIR,,SEKADAU,KALIMANTAN BARAT,-,,0.0,0.0,0.0,0,0
6345,3521,2018-03-10,BANJIR,,NGAWI,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6346,3204,2018-03-10,TANAH LONGSOR,,BANDUNG,JAWA BARAT,-,,0.0,0.0,0.0,2,0
6347,5108,2018-03-10,BANJIR,,BULELENG,BALI,-,,0.0,0.0,0.0,0,0
6348,2171,2018-03-10,PUTING BELIUNG,,KOTA BATAM,KEPULAUAN RIAU,-,,0.0,0.0,0.0,3,0
6349,1610,2018-03-10,BANJIR,,OGAN ILIR,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,2
6350,3201,2018-03-09,PUTING BELIUNG,,BOGOR,JAWA BARAT,-,,0.0,0.0,0.0,2,0
6351,5302,2018-03-09,TANAH LONGSOR,,SUMBA TIMUR,NUSA TENGGARA TIMUR,-,,0.0,0.0,0.0,1,0
6352,3316,2018-03-09,BANJIR,,BLORA,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
6353,7316,2018-03-09,TANAH LONGSOR,,ENREKANG,SULAWESI SELATAN,-,,0.0,0.0,0.0,30,0
6354,3278,2018-03-09,TANAH LONGSOR,,KOTA TASIKMALAYA,JAWA BARAT,-,,0.0,0.0,0.0,2,0
6355,3278,2018-03-09,PUTING BELIUNG,,KOTA TASIKMALAYA,JAWA BARAT,-,,0.0,0.0,0.0,1,0
6356,7316,2018-03-09,TANAH LONGSOR,,ENREKANG,SULAWESI SELATAN,-,,0.0,0.0,0.0,30,0
6357,3278,2018-03-09,BANJIR,,KOTA TASIKMALAYA,JAWA BARAT,-,,0.0,0.0,0.0,1,0
6358,3203,2018-03-09,BANJIR,,CIANJUR,JAWA BARAT,-,,0.0,0.0,0.0,0,4
6359,9109,2018-03-09,BANJIR,,TAMBRAUW,PAPUA BARAT,-,,0.0,0.0,0.0,0,0
6360,3323,2018-03-09,PUTING BELIUNG,,TEMANGGUNG,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6361,3201,2018-03-09,TANAH LONGSOR,,BOGOR,JAWA BARAT,-,,0.0,0.0,0.0,1,0
6362,7305,2018-03-09,PUTING BELIUNG,,TAKALAR,SULAWESI SELATAN,-,,0.0,0.0,0.0,4,0
6363,1613,2018-03-09,BANJIR,,MUSI RAWAS UTARA,SUMATERA SELATAN,-,,0.0,0.0,0.0,1,1
6364,7314,2018-03-09,PUTING BELIUNG,,SIDENRENG RAPPANG,SULAWESI SELATAN,-,,0.0,0.0,0.0,1,0
6365,5108,2018-03-09,BANJIR,,BULELENG,BALI,-,,0.0,0.0,0.0,0,0
6366,3404,2018-03-08,PUTING BELIUNG,,SLEMAN,DI YOGYAKARTA,-,,0.0,0.0,0.0,13,1
6367,3512,2018-03-08,BANJIR,,SITUBONDO,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6368,3217,2018-03-08,TANAH LONGSOR,,BANDUNG BARAT,JAWA BARAT,-,,0.0,1.0,0.0,14,1
6369,7314,2018-03-08,PUTING BELIUNG,,SIDENRENG RAPPANG,SULAWESI SELATAN,-,,0.0,0.0,0.0,2,0
6370,5302,2018-03-08,TANAH LONGSOR,,SUMBA TIMUR,NUSA TENGGARA TIMUR,-,,0.0,0.0,0.0,1,0
6371,3305,2018-03-08,TANAH LONGSOR,,KEBUMEN,JAWA TENGAH,-,,0.0,0.0,0.0,5,0
6372,3211,2018-03-08,PUTING BELIUNG,,SUMEDANG,JAWA BARAT,-,,0.0,0.0,0.0,92,1
6373,1603,2018-03-08,BANJIR,,MUARA ENIM,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,0
6374,3302,2018-03-08,PUTING BELIUNG,,BANYUMAS,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6375,3303,2018-03-08,PUTING BELIUNG,,PURBALINGGA,JAWA TENGAH,-,,0.0,0.0,0.0,10,0
6376,3211,2018-03-08,PUTING BELIUNG,,SUMEDANG,JAWA BARAT,-,,0.0,0.0,0.0,2,0
6377,3301,2018-03-08,PUTING BELIUNG,,CILACAP,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6378,3211,2018-03-08,TANAH LONGSOR,,SUMEDANG,JAWA BARAT,-,,0.0,0.0,0.0,1,0
6379,3516,2018-03-08,BANJIR,,MOJOKERTO,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6380,3403,2018-03-08,PUTING BELIUNG,,GUNUNGKIDUL,DI YOGYAKARTA,-,,0.0,0.0,0.0,10,0
6381,7318,2018-03-08,TANAH LONGSOR,,TANA TORAJA,SULAWESI SELATAN,-,,0.0,0.0,0.0,0,0
6382,5108,2018-03-08,TANAH LONGSOR,,BULELENG,BALI,-,,0.0,0.0,0.0,1,0
6383,3308,2018-03-08,PUTING BELIUNG,,MAGELANG,JAWA TENGAH,-,,0.0,0.0,0.0,12,0
6384,3402,2018-03-08,PUTING BELIUNG,,BANTUL,DI YOGYAKARTA,-,,0.0,0.0,0.0,1,0
6385,3302,2018-03-08,BANJIR,,BANYUMAS,JAWA TENGAH,-,,0.0,0.0,0.0,0,1
6386,3211,2018-03-08,BANJIR,,SUMEDANG,JAWA BARAT,-,,0.0,0.0,0.0,0,0
6387,3503,2018-03-07,TANAH LONGSOR,,TRENGGALEK,JAWA TIMUR,-,,0.0,0.0,0.0,1,0
6388,3320,2018-03-07,PUTING BELIUNG,,JEPARA,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6389,3507,2018-03-07,PUTING BELIUNG,,MALANG,JAWA TIMUR,-,,0.0,0.0,0.0,15,0
6390,3307,2018-03-07,TANAH LONGSOR,,WONOSOBO,JAWA TENGAH,-,,1.0,0.0,0.0,1,0
6391,3471,2018-03-07,PUTING BELIUNG,,KOTA YOGYAKARTA,DI YOGYAKARTA,-,,0.0,0.0,0.0,3,0
6392,3501,2018-03-07,BANJIR,,PACITAN,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6393,3404,2018-03-07,BANJIR,,SLEMAN,DI YOGYAKARTA,-,,0.0,0.0,0.0,0,0
6394,3402,2018-03-07,BANJIR,,BANTUL,DI YOGYAKARTA,-,,0.0,0.0,0.0,1,0
6395,3402,2018-03-07,PUTING BELIUNG,,BANTUL,DI YOGYAKARTA,-,,0.0,0.0,0.0,1,0
6396,3604,2018-03-07,BANJIR,,SERANG,BANTEN,-,,0.0,0.0,0.0,0,0
6397,3307,2018-03-07,PUTING BELIUNG,,WONOSOBO,JAWA TENGAH,-,,0.0,0.0,0.0,11,0
6398,3404,2018-03-07,PUTING BELIUNG,,SLEMAN,DI YOGYAKARTA,-,,0.0,0.0,0.0,2,0
6399,5371,2018-03-07,PUTING BELIUNG,,KOTA KUPANG,NUSA TENGGARA TIMUR,-,,0.0,0.0,0.0,31,0
6400,3523,2018-03-07,PUTING BELIUNG,,TUBAN,JAWA TIMUR,-,,0.0,0.0,0.0,7,0
6401,3306,2018-03-07,TANAH LONGSOR,,PURWOREJO,JAWA TENGAH,-,,0.0,0.0,0.0,7,0
6402,3301,2018-03-07,PUTING BELIUNG,,CILACAP,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6403,1803,2018-03-07,BANJIR,,LAMPUNG SELATAN,LAMPUNG,-,,0.0,0.0,0.0,0,0
6404,3517,2018-03-07,PUTING BELIUNG,,JOMBANG,JAWA TIMUR,-,,0.0,0.0,0.0,37,0
6405,3471,2018-03-07,BANJIR,,KOTA YOGYAKARTA,DI YOGYAKARTA,-,,0.0,0.0,0.0,0,0
6406,1311,2018-03-07,BANJIR,,DHARMASRAYA,SUMATERA BARAT,-,,0.0,0.0,0.0,0,2
6407,3272,2018-03-07,TANAH LONGSOR,,KOTA SUKABUMI,JAWA BARAT,-,,0.0,0.0,0.0,4,0
6408,3275,2018-03-07,PUTING BELIUNG,,KOTA BEKASI,JAWA BARAT,-,,0.0,0.0,1.0,23,0
6409,7317,2018-03-07,BANJIR,,LUWU,SULAWESI SELATAN,-,,0.0,0.0,0.0,0,2
6410,3324,2018-03-07,TANAH LONGSOR,,KENDAL,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6411,3307,2018-03-06,PUTING BELIUNG,,WONOSOBO,JAWA TENGAH,-,,0.0,0.0,0.0,17,0
6412,6106,2018-03-06,KEBAKARAN HUTAN DAN LAHAN,,KETAPANG,KALIMANTAN BARAT,-,,0.0,0.0,0.0,0,0
6413,3201,2018-03-06,PUTING BELIUNG,,BOGOR,JAWA BARAT,-,,0.0,0.0,0.0,13,0
6414,3201,2018-03-06,PUTING BELIUNG,,BOGOR,JAWA BARAT,-,,0.0,0.0,0.0,1,0
6415,3314,2018-03-06,PUTING BELIUNG,,SRAGEN,JAWA TENGAH,-,,0.0,0.0,0.0,11,0
6416,3519,2018-03-06,PUTING BELIUNG,,MADIUN,JAWA TIMUR,-,,0.0,0.0,0.0,1,0
6417,5108,2018-03-06,TANAH LONGSOR,,BULELENG,BALI,-,,0.0,0.0,0.0,0,0
6418,7326,2018-03-06,TANAH LONGSOR,,TORAJA UTARA,SULAWESI SELATAN,-,,0.0,0.0,0.0,1,0
6419,7208,2018-03-06,BANJIR,,PARIGI MOUTONG,SULAWESI TENGAH,-,,0.0,0.0,0.0,0,3
6420,3201,2018-03-06,TANAH LONGSOR,,BOGOR,JAWA BARAT,-,,0.0,0.0,0.0,1,0
6421,1804,2018-03-06,BANJIR,,LAMPUNG TIMUR,LAMPUNG,-,,0.0,0.0,0.0,0,0
6422,3307,2018-03-06,TANAH LONGSOR,,WONOSOBO,JAWA TENGAH,-,,0.0,0.0,0.0,2,0
6423,3323,2018-03-06,PUTING BELIUNG,,TEMANGGUNG,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6424,1601,2018-03-06,BANJIR,,OGAN KOMERING ULU,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,2
6425,3504,2018-03-05,PUTING BELIUNG,,TULUNGAGUNG,JAWA TIMUR,-,,0.0,0.0,0.0,37,0
6426,3403,2018-03-05,PUTING BELIUNG,,GUNUNGKIDUL,DI YOGYAKARTA,-,,0.0,0.0,0.0,1,1
6427,3404,2018-03-05,PUTING BELIUNG,,SLEMAN,DI YOGYAKARTA,-,,0.0,0.0,0.0,0,1
6428,3217,2018-03-05,TANAH LONGSOR,,BANDUNG BARAT,JAWA BARAT,-,,2.0,0.0,0.0,4,0
6429,3604,2018-03-05,PUTING BELIUNG,,SERANG,BANTEN,-,,0.0,0.0,0.0,1,0
6430,5205,2018-03-05,BANJIR,,DOMPU,NUSA TENGGARA BARAT,-,,0.0,0.0,0.0,5,0
6431,1572,2018-03-05,TANAH LONGSOR,,KOTA SUNGAI PENUH,JAMBI,-,,0.0,0.0,0.0,4,0
6432,3304,2018-03-05,PUTING BELIUNG,,BANJARNEGARA,JAWA TENGAH,-,,0.0,0.0,1.0,2,0
6433,3604,2018-03-05,BANJIR,,SERANG,BANTEN,-,,0.0,0.0,0.0,0,0
6434,3528,2018-03-05,TANAH LONGSOR,,PAMEKASAN,JAWA TIMUR,-,,0.0,0.0,0.0,1,0
6435,3304,2018-03-05,PUTING BELIUNG,,BANJARNEGARA,JAWA TENGAH,-,,2.0,0.0,1.0,0,1
6436,5206,2018-03-05,BANJIR,,BIMA,NUSA TENGGARA BARAT,-,,0.0,0.0,0.0,0,1
6437,1601,2018-03-05,BANJIR,,OGAN KOMERING ULU,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,1
6438,3312,2018-03-05,TANAH LONGSOR,,WONOGIRI,JAWA TENGAH,-,,0.0,0.0,0.0,2,0
6439,3310,2018-03-05,PUTING BELIUNG,,KLATEN,JAWA TENGAH,-,,0.0,0.0,0.0,1,1
6440,3604,2018-03-05,BANJIR,,SERANG,BANTEN,-,,0.0,0.0,0.0,0,0
6441,5203,2018-03-04,BANJIR,,LOMBOK TIMUR,NUSA TENGGARA BARAT,-,,0.0,0.0,0.0,0,5
6442,3302,2018-03-04,TANAH LONGSOR,,BANYUMAS,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6443,3312,2018-03-04,PUTING BELIUNG,,WONOGIRI,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6444,3172,2018-03-04,BANJIR,,KOTA JAKARTA TIMUR,DKI JAKARTA,-,,0.0,0.0,0.0,0,0
6445,7313,2018-03-04,PUTING BELIUNG,,WAJO,SULAWESI SELATAN,-,,0.0,0.0,0.0,4,0
6446,1603,2018-03-04,TANAH LONGSOR,,MUARA ENIM,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,0
6447,3502,2018-03-04,BANJIR,,PONOROGO,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6448,3171,2018-03-04,BANJIR,,KOTA JAKARTA SELATAN,DKI JAKARTA,-,,0.0,0.0,0.0,0,0
6449,3604,2018-03-03,TANAH LONGSOR,,SERANG,BANTEN,-,,0.0,0.0,0.0,1,0
6450,5315,2018-03-03,PUTING BELIUNG,,MANGGARAI BARAT,NUSA TENGGARA TIMUR,-,,0.0,0.0,0.0,0,1
6451,1103,2018-03-03,PUTING BELIUNG,,ACEH SELATAN,ACEH,-,,0.0,0.0,0.0,1,0
6452,6203,2018-03-03,BANJIR,,KAPUAS,KALIMANTAN TENGAH,-,,0.0,0.0,0.0,0,4
6453,3318,2018-03-03,BANJIR,,PATI,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
6454,1608,2018-03-03,TANAH LONGSOR,,OGAN KOMERING ULU SELATAN,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,0
6455,6311,2018-03-03,BANJIR,,BALANGAN,KALIMANTAN SELATAN,-,,0.0,0.0,0.0,0,0
6456,1103,2018-03-03,BANJIR,,ACEH SELATAN,ACEH,-,,0.0,0.0,0.0,0,0
6457,5315,2018-03-02,PUTING BELIUNG,,MANGGARAI BARAT,NUSA TENGGARA TIMUR,-,,0.0,0.0,0.0,1,0
6458,3201,2018-03-02,PUTING BELIUNG,,BOGOR,JAWA BARAT,-,,0.0,0.0,0.0,2,0
6459,3523,2018-03-02,PUTING BELIUNG,,TUBAN,JAWA TIMUR,-,,0.0,0.0,0.0,3,0
6460,3604,2018-03-02,BANJIR,,SERANG,BANTEN,-,,0.0,0.0,0.0,0,1
6461,3507,2018-03-02,PUTING BELIUNG,,MALANG,JAWA TIMUR,-,,0.0,0.0,0.0,4,0
6462,6311,2018-03-02,BANJIR,,BALANGAN,KALIMANTAN SELATAN,-,,0.0,0.0,0.0,0,1
6463,1673,2018-03-01,PUTING BELIUNG,,KOTA PAGAR ALAM,SUMATERA SELATAN,-,,0.0,0.0,0.0,2,0
6464,3404,2018-03-01,PUTING BELIUNG,,SLEMAN,DI YOGYAKARTA,-,,0.0,0.0,1.0,13,4
6465,3216,2018-03-01,BANJIR,,BEKASI,JAWA BARAT,-,,0.0,0.0,0.0,0,0
6466,3404,2018-03-01,PUTING BELIUNG,,SLEMAN,DI YOGYAKARTA,-,,0.0,0.0,0.0,9,0
6467,3308,2018-03-01,PUTING BELIUNG,,MAGELANG,JAWA TENGAH,-,,0.0,0.0,0.0,7,0
6468,3201,2018-03-01,TANAH LONGSOR,,BOGOR,JAWA BARAT,-,,0.0,0.0,0.0,2,0
6469,3604,2018-03-01,TANAH LONGSOR,,SERANG,BANTEN,-,,0.0,0.0,0.0,3,0
6470,5203,2018-03-01,BANJIR,,LOMBOK TIMUR,NUSA TENGGARA BARAT,-,,0.0,0.0,0.0,1,0
6471,1307,2018-03-01,TANAH LONGSOR,,AGAM,SUMATERA BARAT,-,,0.0,0.0,0.0,7,1
6472,3521,2018-03-01,TANAH LONGSOR,,NGAWI,JAWA TIMUR,-,,0.0,0.0,0.0,1,0
6473,3324,2018-03-01,TANAH LONGSOR,,KENDAL,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6474,1403,2018-03-01,PUTING BELIUNG,,INDRAGIRI HILIR,RIAU,-,,0.0,0.0,0.0,2,1
6475,6108,2018-03-01,TANAH LONGSOR,,KAPUAS HULU,KALIMANTAN BARAT,-,,0.0,0.0,0.0,3,0
6476,3471,2018-03-01,PUTING BELIUNG,,KOTA YOGYAKARTA,DI YOGYAKARTA,-,,0.0,0.0,0.0,0,0
6477,7504,2018-03-01,BANJIR,,BONE BOLANGO,GORONTALO,-,,0.0,0.0,0.0,1,0
6478,3314,2018-03-01,PUTING BELIUNG,,SRAGEN,JAWA TENGAH,-,,0.0,0.0,1.0,6,0
6479,3604,2018-03-01,BANJIR,,SERANG,BANTEN,-,,0.0,0.0,0.0,0,0
6480,5321,2018-02-28,BANJIR,,MALAKA,NUSA TENGGARA TIMUR,-,,0.0,0.0,0.0,0,0
6481,7302,2018-02-28,PUTING BELIUNG,,BULUKUMBA,SULAWESI SELATAN,-,,0.0,0.0,0.0,1,0
6482,3525,2018-02-28,BANJIR,,GRESIK,JAWA TIMUR,-,,0.0,0.0,0.0,0,4
6483,1405,2018-02-28,KEBAKARAN HUTAN DAN LAHAN,,SIAK,RIAU,-,,0.0,0.0,0.0,0,0
6484,3375,2018-02-28,BANJIR,,KOTA PEKALONGAN,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
6485,1103,2018-02-28,BANJIR,,ACEH SELATAN,ACEH,-,,0.0,0.0,0.0,0,0
6486,5203,2018-02-28,PUTING BELIUNG,,LOMBOK TIMUR,NUSA TENGGARA BARAT,-,,0.0,0.0,0.0,1,0
6487,1605,2018-02-28,PUTING BELIUNG,,MUSI RAWAS,SUMATERA SELATAN,-,,0.0,0.0,0.0,18,0
6488,3307,2018-02-28,TANAH LONGSOR,,WONOSOBO,JAWA TENGAH,-,,1.0,0.0,0.0,1,0
6489,5302,2018-02-27,PUTING BELIUNG,,SUMBA TIMUR,NUSA TENGGARA TIMUR,-,,0.0,0.0,0.0,4,0
6490,7313,2018-02-27,PUTING BELIUNG,,WAJO,SULAWESI SELATAN,-,,0.0,0.0,4.0,9,0
6491,3320,2018-02-27,PUTING BELIUNG,,JEPARA,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6492,1473,2018-02-27,KEBAKARAN HUTAN DAN LAHAN,,KOTA DUMAI,RIAU,-,,0.0,0.0,0.0,0,0
6493,1605,2018-02-27,PUTING BELIUNG,,MUSI RAWAS,SUMATERA SELATAN,-,,0.0,0.0,0.0,12,0
6494,3604,2018-02-27,PUTING BELIUNG,,SERANG,BANTEN,-,,0.0,0.0,0.0,1,0
6495,3525,2018-02-27,BANJIR,,GRESIK,JAWA TIMUR,-,,0.0,0.0,0.0,0,13
6496,6409,2018-02-27,BANJIR,,PENAJAM PASER UTARA,KALIMANTAN TIMUR,-,,0.0,0.0,0.0,0,0
6497,3516,2018-02-27,BANJIR,,MOJOKERTO,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
6498,3309,2018-02-26,PUTING BELIUNG,,BOYOLALI,JAWA TENGAH,-,,0.0,0.0,0.0,11,0
6499,1804,2018-02-26,BANJIR,,LAMPUNG TIMUR,LAMPUNG,-,,2.0,0.0,0.0,111,0
6500,3308,2018-02-26,TANAH LONGSOR,,MAGELANG,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
6501,3323,2018-02-26,TANAH LONGSOR,,TEMANGGUNG,JAWA TENGAH,-,,0.0,0.0,0.0,3,0
6502,5306,2018-02-26,PUTING BELIUNG,,BELU,NUSA TENGGARA TIMUR,-,,0.0,0.0,0.0,0,1
6503,1805,2018-02-26,BANJIR,,LAMPUNG TENGAH,LAMPUNG,-,,7.0,0.0,0.0,0,4
6504,3316,2018-02-26,BANJIR,,BLORA,JAWA TENGAH,-,,0.0,0.0,0.0,84,1
6505,3309,2018-02-26,BANJIR,,BOYOLALI,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
6506,1210,2018-02-26,PUTING BELIUNG,,DAIRI,SUMATERA UTARA,-,,1.0,0.0,6.0,148,0
6507,3302,2018-02-26,TANAH LONGSOR,,BANYUMAS,JAWA TENGAH,-,,0.0,0.0,0.0,7,0
6508,3323,2018-02-26,PUTING BELIUNG,,TEMANGGUNG,JAWA TENGAH,-,,0.0,0.0,0.0,0,1
6509,3206,2018-02-26,TANAH LONGSOR,,TASIKMALAYA,JAWA BARAT,-,,0.0,0.0,0.0,19,0
6510,5203,2018-02-26,BANJIR,,LOMBOK TIMUR,NUSA TENGGARA BARAT,-,,0.0,0.0,0.0,0,0
